Date,Stock,Open,High,Low,Close,Volume
2024-12-09,AMZN,225.53,225.94,224.6,224.94,4568677
2024-12-10,AMZN,223.27,226.92,222.12,226.39,9204461
2024-12-11,AMZN,225.31,225.86,223.99,224.47,2957947
2024-12-12,AMZN,224.62,225.95,219.34,220.89,6728160
2024-12-13,AMZN,220.61,221.69,219.77,220.17,1430035
2024-12-16,AMZN,221.31,221.94,217.8,219.76,4052408
2024-12-17,AMZN,218.93,219.04,217.57,218.37,8314539
2024-12-18,AMZN,218.14,219.15,216.04,216.42,5475093
2024-12-19,AMZN,215.98,216.32,213.91,215.62,3989123
2024-12-20,AMZN,214.8,221.78,212.93,220.06,7751111
2024-12-23,AMZN,218.16,221.39,217.16,220.27,3729803
2024-12-24,AMZN,220.41,221.75,218.37,219.11,9079898
2024-12-25,AMZN,219.73,225.79,218.06,223.82,2379138
2024-12-26,AMZN,223.55,225.02,220.49,221.73,1413725
2024-12-27,AMZN,220.06,220.98,219.15,219.17,6370747
2024-12-30,AMZN,217.6,220.43,217.14,220.35,7189740
2024-12-31,AMZN,220.65,224.12,219.35,223.19,7031765
2020-01-01,TSLA,180.85,182.27,179.04,181.23,9329687
2020-01-02,TSLA,179.92,180.08,178.42,179.82,8900801
2020-01-03,TSLA,179.19,181.67,177.67,180.39,6495941
2020-01-06,TSLA,180.13,180.4,177.57,178.7,7385932
2020-01-07,TSLA,178.75,180.36,177.21,177.76,2822638
2020-01-08,TSLA,177.68,178.0,175.91,177.59,1303046
2020-01-09,TSLA,177.55,181.34,175.77,179.55,9831698
2020-01-10,TSLA,180.95,184.64,180.5,182.84,4004032
2020-01-13,TSLA,183.34,185.45,181.68,184.69,9718957
2020-01-14,TSLA,185.64,187.96,184.89,186.28,1246669
2020-01-15,TSLA,187.46,188.52,185.43,186.96,2918071
2020-01-16,TSLA,186.21,186.32,182.02,183.47,1602265
2020-01-17,TSLA,183.95,185.88,181.99,183.06,1986726
2020-01-20,TSLA,183.43,185.32,182.81,184.31,7353473
2020-01-21,TSLA,183.83,184.2,183.12,184.16,4281450
2020-01-22,TSLA,184.16,185.87,184.09,184.84,8857067
2020-01-23,TSLA,184.99,185.78,181.58,182.41,2537547
2020-01-24,TSLA,181.47,183.35,179.89,182.35,9075526
2020-01-27,TSLA,181.26,185.1,180.12,184.14,7261682
2020-01-28,TSLA,183.36,184.72,181.38,183.51,5628222
2020-01-29,TSLA,182.97,184.53,181.31,184.48,5435520
2020-01-30,TSLA,183.41,184.8,181.96,183.88,3354328
2020-01-31,TSLA,184.6,185.31,181.51,182.84,4985633
2020-02-03,TSLA,183.4,184.62,179.52,181.47,8683343
2020-02-04,TSLA,181.28,181.86,177.63,179.25,5857562
2020-02-05,TSLA,178.61,181.96,177.72,180.26,1814906
2020-02-06,TSLA,181.03,182.48,180.74,182.45,1163082
2020-02-07,TSLA,182.61,182.64,179.96,181.07,3061854
2020-02-10,TSLA,181.69,186.43,181.36,185.91,4807129
2020-02-11,TSLA,185.87,187.9,185.76,186.41,2357373
2020-02-12,TSLA,186.59,190.91,185.07,189.88,4383226
2020-02-13,TSLA,188.54,190.87,187.58,189.89,2858116
2020-02-14,TSLA,188.42,194.5,186.62,192.68,8021335
2020-02-17,TSLA,191.66,192.22,189.94,190.6,1675714
2020-02-18,TSLA,190.03,190.54,187.71,189.38,9137058
2020-02-19,TSLA,190.26,192.06,189.52,191.6,7173426
2020-02-20,TSLA,192.19,193.05,189.18,189.68,2252952
2020-02-21,TSLA,190.44,191.49,189.05,190.78,1979117
2020-02-24,TSLA,190.63,192.09,188.89,191.39,1588877
2020-02-25,TSLA,188.92,189.64,185.22,186.79,5107194
2020-02-26,TSLA,186.4,187.55,181.64,183.58,8566265
2020-02-27,TSLA,182.86,183.79,181.21,183.74,5717050
2020-02-28,TSLA,183.51,185.65,182.61,185.04,2014940
2020-03-02,TSLA,182.89,184.71,180.61,181.08,7899987
2020-03-03,TSLA,180.22,181.31,179.99,181.07,8771420
2020-03-04,TSLA,181.77,182.51,179.97,180.3,8979891
2020-03-05,TSLA,179.77,183.04,178.3,183.03,1343161
2020-03-06,TSLA,183.91,184.31,179.52,181.17,4413039
2020-03-09,TSLA,181.31,182.51,179.31,179.91,5285206
2020-03-10,TSLA,180.76,185.14,180.07,184.47,2816471
2020-03-11,TSLA,185.49,186.79,182.57,183.45,5363051
2020-03-12,TSLA,182.06,182.23,179.79,180.32,4817580
2020-03-13,TSLA,181.33,182.99,180.62,182.15,6167014
2020-03-16,TSLA,183.87,184.4,181.94,182.84,3583417
2020-03-17,TSLA,183.01,189.45,182.12,188.07,2813177
2020-03-18,TSLA,186.89,189.82,185.28,188.94,4732422
2020-03-19,TSLA,188.54,188.68,184.92,186.35,8110779
2020-03-20,TSLA,186.99,188.07,185.63,186.27,4401148
2020-03-23,TSLA,186.8,191.19,185.51,190.64,5819323
2020-03-24,TSLA,190.95,193.65,188.97,191.8,4160236
2020-03-25,TSLA,194.0,196.41,192.33,194.48,7736536
2020-03-26,TSLA,192.06,192.13,190.4,191.12,4096215
2020-03-27,TSLA,191.51,192.6,191.16,192.48,6772100
2020-03-30,TSLA,193.46,199.48,191.96,197.88,9257524
2020-03-31,TSLA,196.38,198.3,194.68,195.5,4210465
2020-04-01,TSLA,195.24,196.47,192.96,192.98,3460245
2020-04-02,TSLA,191.8,191.89,189.94,191.84,3965731
2020-04-03,TSLA,192.86,194.04,189.85,190.81,6190304
2020-04-06,TSLA,191.86,193.4,190.22,192.12,5995314
2020-04-07,TSLA,193.73,196.29,192.22,195.36,2993783
2020-04-08,TSLA,194.58,194.75,192.3,193.74,4622216
2020-04-09,TSLA,194.32,198.02,193.09,196.9,3160899
2020-04-10,TSLA,197.11,197.84,195.2,197.22,2274887
2020-04-13,TSLA,197.92,199.09,194.79,195.06,4374671
2020-04-14,TSLA,196.74,201.59,195.81,199.78,8055797
2020-04-15,TSLA,198.24,199.77,196.51,198.88,6226861
2020-04-16,TSLA,199.37,199.76,199.13,199.56,3174774
2020-04-17,TSLA,199.23,203.2,198.99,201.25,7349707
2020-04-20,TSLA,200.19,201.25,197.73,199.11,2937387
2020-04-21,TSLA,198.61,199.73,195.18,196.54,4359193
2020-04-22,TSLA,196.45,197.72,194.52,194.9,2819710
2020-04-23,TSLA,193.46,194.07,191.94,193.79,8958711
2020-04-24,TSLA,191.72,192.51,190.7,191.6,7110491
2020-04-27,TSLA,193.25,193.67,191.26,192.2,6216633
2020-04-28,TSLA,191.73,194.98,190.36,194.05,6880759
2020-04-29,TSLA,194.91,196.47,188.75,190.06,4477625
2020-04-30,TSLA,192.14,192.15,189.36,190.55,7495946
2020-05-01,TSLA,191.16,191.23,188.2,188.55,2625569
2020-05-04,TSLA,187.87,191.68,187.33,190.53,5698165
2020-05-05,TSLA,190.08,190.83,188.47,190.2,7458875
2020-05-06,TSLA,189.56,194.91,189.27,194.26,9168432
2020-05-07,TSLA,195.48,198.14,194.19,197.21,5338158
2020-05-08,TSLA,197.72,198.93,192.93,193.87,5234430
2020-05-11,TSLA,194.61,196.31,189.58,190.25,8010459
2020-05-12,TSLA,191.23,192.87,189.14,190.76,4709866
2020-05-13,TSLA,190.65,193.87,190.33,192.01,3586842
2020-05-14,TSLA,191.19,192.24,188.43,188.98,2336663
2020-05-15,TSLA,189.56,192.28,188.42,190.56,5299070
2020-05-18,TSLA,191.96,193.98,191.82,193.13,6634986
2020-05-19,TSLA,192.74,193.32,191.99,192.05,6305993
2020-05-20,TSLA,190.87,191.52,186.93,188.51,1764947
2020-05-21,TSLA,188.36,191.36,187.81,189.48,7072705
2020-05-22,TSLA,189.64,191.27,187.98,189.94,6631186
2020-05-25,TSLA,190.97,192.27,187.55,189.53,4726754
2020-05-26,TSLA,191.72,194.17,190.91,192.41,4108826
2020-05-27,TSLA,192.02,192.78,189.67,190.43,8691353
2020-05-28,TSLA,191.08,192.88,189.56,190.96,8566929
2020-05-29,TSLA,190.98,191.63,189.59,190.92,6160838
2020-06-01,TSLA,193.31,194.92,189.79,190.21,2408272
2020-06-02,TSLA,189.73,191.86,188.11,191.14,2273818
2020-06-03,TSLA,191.07,192.4,187.71,188.99,6826144
2020-06-04,TSLA,187.76,192.13,186.16,191.2,3010587
2020-06-05,TSLA,190.3,190.5,187.76,189.63,6432715
2020-06-08,TSLA,190.64,192.24,189.93,191.87,4793501
2020-06-09,TSLA,191.24,191.66,189.75,190.69,5678273
2020-06-10,TSLA,192.27,193.11,191.31,191.7,4409017
2020-06-11,TSLA,191.61,192.96,190.91,191.18,7350784
2020-06-12,TSLA,192.0,194.21,190.41,192.88,2596744
2020-06-15,TSLA,193.09,193.14,191.64,192.52,7411459
2020-06-16,TSLA,194.84,196.26,193.22,193.3,2998235
2020-06-17,TSLA,192.82,193.21,186.93,187.93,7881667
2020-06-18,TSLA,188.73,190.51,186.92,187.62,8168449
2020-06-19,TSLA,186.08,188.12,184.81,188.03,1107376
2020-06-22,TSLA,187.09,189.95,185.36,188.54,3083761
2020-06-23,TSLA,189.38,190.83,185.5,186.65,9430111
2020-06-24,TSLA,186.43,187.57,186.11,186.36,3199989
2020-06-25,TSLA,187.2,188.49,183.64,184.87,6699424
2020-06-26,TSLA,184.01,185.09,183.5,184.2,6826712
2020-06-29,TSLA,184.94,189.03,183.7,188.9,7027859
2020-06-30,TSLA,189.33,191.24,188.79,190.82,9484250
2020-07-01,TSLA,190.91,193.87,190.33,193.21,8419770
2020-07-02,TSLA,193.98,194.46,188.6,189.87,1128660
2020-07-03,TSLA,189.92,191.22,185.71,186.84,7763320
2020-07-06,TSLA,187.59,190.5,186.88,190.44,9206460
2020-07-07,TSLA,189.57,190.81,185.86,187.75,1098163
2020-07-08,TSLA,186.43,187.58,183.24,185.0,5441602
2020-07-09,TSLA,184.6,188.66,184.15,187.81,4290338
2020-07-10,TSLA,186.67,187.41,183.94,185.64,1245571
2020-07-13,TSLA,186.69,191.32,185.31,190.02,5576187
2020-07-14,TSLA,190.54,191.7,186.16,188.05,9156041
2020-07-15,TSLA,188.74,189.75,187.87,188.79,4582248
2020-07-16,TSLA,187.91,189.4,185.79,187.59,2382255
2020-07-17,TSLA,187.16,188.18,186.57,187.4,9833011
2020-07-20,TSLA,189.59,193.46,188.11,192.52,2480464
2020-07-21,TSLA,193.66,197.67,192.98,196.28,8728760
2020-07-22,TSLA,196.37,200.91,195.43,199.09,9691507
2020-07-23,TSLA,200.49,206.95,198.5,206.38,4400216
2020-07-24,TSLA,206.82,207.96,202.04,203.3,8032005
2020-07-27,TSLA,202.3,204.86,200.62,204.07,3448874
2020-07-28,TSLA,204.75,205.75,203.67,205.28,6922435
2020-07-29,TSLA,205.18,205.54,203.94,203.98,5777520
2020-07-30,TSLA,204.18,205.52,203.01,205.29,8034790
2020-07-31,TSLA,204.24,205.08,198.79,200.12,2746516
2020-08-03,TSLA,200.67,202.55,200.15,200.23,7782449
2020-08-04,TSLA,202.08,202.64,198.5,199.02,1608980
2020-08-05,TSLA,198.01,200.31,196.62,199.53,5362223
2020-08-06,TSLA,201.32,202.25,201.07,201.61,7095235
2020-08-07,TSLA,200.73,201.65,199.14,201.6,9834820
2020-08-10,TSLA,201.04,206.37,199.85,205.22,1327605
2020-08-11,TSLA,206.06,206.55,203.72,204.15,2086422
2020-08-12,TSLA,202.95,204.85,202.37,202.86,8074208
2020-08-13,TSLA,204.02,205.47,202.38,203.54,8787711
2020-08-14,TSLA,203.18,203.76,199.86,200.54,1025993
2020-08-17,TSLA,201.47,204.14,200.05,203.4,3953787
2020-08-18,TSLA,203.3,207.38,202.35,206.66,5357027
2020-08-19,TSLA,207.89,208.96,204.09,205.8,3960861
2020-08-20,TSLA,207.33,209.27,206.76,208.24,3944064
2020-08-21,TSLA,205.0,205.3,201.54,203.25,1989054
2020-08-24,TSLA,202.39,204.7,200.43,203.76,2011237
2020-08-25,TSLA,202.56,205.82,201.27,205.21,9068623
2020-08-26,TSLA,206.53,208.07,205.09,206.42,7879020
2020-08-27,TSLA,207.32,208.04,206.35,206.92,2051048
2020-08-28,TSLA,207.12,213.78,206.59,212.21,1109530
2020-08-31,TSLA,212.43,213.02,206.5,207.26,2055393
2020-09-01,TSLA,208.09,209.38,206.74,209.18,1868589
2020-09-02,TSLA,207.59,210.22,206.56,208.34,1256653
2020-09-03,TSLA,206.91,207.16,203.98,204.17,9923390
2020-09-04,TSLA,205.22,207.2,198.75,199.76,6019155
2020-09-07,TSLA,199.86,201.05,198.88,200.92,3421379
2020-09-08,TSLA,201.04,201.77,200.75,200.97,5231165
2020-09-09,TSLA,200.59,202.63,199.82,202.02,8021923
2020-09-10,TSLA,203.4,207.3,203.08,206.07,5342887
2020-09-11,TSLA,207.21,211.64,206.16,211.01,4737853
2020-09-14,TSLA,210.19,210.91,208.73,208.88,6470637
2020-09-15,TSLA,210.68,211.58,208.47,210.18,4330445
2020-09-16,TSLA,210.31,214.65,209.05,213.63,5347619
2020-09-17,TSLA,212.32,212.86,208.85,209.95,4353051
2020-09-18,TSLA,208.72,210.47,205.89,207.73,8434788
2020-09-21,TSLA,209.54,213.77,208.7,213.0,6384533
2020-09-22,TSLA,214.2,216.76,213.15,215.53,8876991
2020-09-23,TSLA,214.99,218.02,214.34,216.56,8053065
2020-09-24,TSLA,217.67,218.17,216.48,217.11,3704303
2020-09-25,TSLA,216.97,221.05,216.96,219.92,3364957
2020-09-28,TSLA,219.17,220.95,217.66,219.18,7975343
2020-09-29,TSLA,220.06,222.81,219.49,221.17,9707808
2020-09-30,TSLA,221.69,225.98,220.6,224.14,6768549
2020-10-01,TSLA,223.6,225.8,223.21,225.12,4042522
2020-10-02,TSLA,225.53,226.7,223.56,223.57,1340521
2020-10-05,TSLA,224.68,227.09,223.35,226.83,7596784
2020-10-06,TSLA,227.37,229.05,223.66,224.25,3966841
2020-10-07,TSLA,226.14,226.94,222.11,223.78,8944945
2020-10-08,TSLA,223.81,224.77,222.01,224.12,2452260
2020-10-09,TSLA,223.48,225.99,222.28,224.31,3832792
2020-10-12,TSLA,225.2,229.23,224.82,227.71,7343837
2020-10-13,TSLA,226.44,226.84,225.31,226.58,9789884
2020-10-14,TSLA,225.96,228.88,225.59,227.42,4860342
2020-10-15,TSLA,226.54,227.88,224.49,225.78,6706451
2020-10-16,TSLA,227.16,227.95,226.64,227.6,9709141
2020-10-19,TSLA,227.5,229.09,226.89,228.99,5419115
2020-10-20,TSLA,230.4,232.11,228.42,231.32,5247415
2020-10-21,TSLA,232.53,234.97,232.46,233.4,3194456
2020-10-22,TSLA,233.76,236.52,232.34,235.4,5169539
2020-10-23,TSLA,236.14,237.76,229.33,230.65,8222313
2020-10-26,TSLA,233.06,234.98,232.32,232.98,7294106
2020-10-27,TSLA,231.48,233.04,229.54,231.81,5106622
2020-10-28,TSLA,231.15,231.82,229.91,231.17,6210603
2020-10-29,TSLA,231.1,231.42,228.14,229.54,7266663
2020-10-30,TSLA,229.38,234.44,227.78,232.64,4378329
2020-11-02,TSLA,233.29,234.77,229.6,231.08,1404598
2020-11-03,TSLA,231.89,233.57,225.82,227.63,5475632
2020-11-04,TSLA,227.98,229.21,227.35,229.16,1128996
2020-11-05,TSLA,229.62,231.12,228.19,228.9,4320587
2020-11-06,TSLA,228.02,229.46,225.39,227.05,7604992
2020-11-09,TSLA,225.88,228.27,225.85,227.78,5984206
2020-11-10,TSLA,226.0,227.83,225.18,226.43,7690085
2020-11-11,TSLA,228.25,230.11,226.44,226.58,1981814
2020-11-12,TSLA,225.88,227.61,222.35,223.88,6635070
2020-11-13,TSLA,222.8,223.56,221.0,223.15,2893082
2020-11-16,TSLA,222.46,222.63,221.92,222.44,4000288
2020-11-17,TSLA,221.79,226.94,220.97,225.11,3782595
2020-11-18,TSLA,223.54,223.8,221.03,221.48,1319820
2020-11-19,TSLA,221.51,222.02,221.09,221.3,6327574
2020-11-20,TSLA,221.14,222.4,217.88,218.99,5581015
2020-11-23,TSLA,217.33,219.28,213.67,215.44,9082038
2020-11-24,TSLA,215.64,215.92,214.97,215.56,1716193
2020-11-25,TSLA,217.0,217.68,214.94,216.76,8995797
2020-11-26,TSLA,216.16,217.34,212.25,213.64,7580613
2020-11-27,TSLA,212.82,214.02,209.11,210.92,2210953
2020-11-30,TSLA,209.87,211.7,207.94,210.91,4314270
2020-12-01,TSLA,210.42,210.92,207.86,208.32,6640134
2020-12-02,TSLA,209.34,211.24,207.57,209.6,6849392
2020-12-03,TSLA,209.13,210.96,208.58,209.82,2143126
2020-12-04,TSLA,209.44,209.58,207.07,207.55,1647908
2020-12-07,TSLA,207.0,208.83,204.53,205.4,6502129
2020-12-08,TSLA,205.93,207.78,204.36,205.68,5357461
2020-12-09,TSLA,204.76,206.33,200.27,200.34,4199718
2020-12-10,TSLA,199.17,201.73,199.07,200.68,3930960
2020-12-11,TSLA,200.64,202.24,199.99,202.11,8273538
2020-12-14,TSLA,202.72,205.69,202.68,204.32,3317322
2020-12-15,TSLA,203.39,205.56,202.39,204.54,8579727
2020-12-16,TSLA,204.75,206.48,203.37,205.87,6888932
2020-12-17,TSLA,205.49,207.18,202.16,202.67,5480772
2020-12-18,TSLA,201.93,207.01,201.31,205.15,6487598
2020-12-21,TSLA,206.0,207.46,205.08,206.88,3682885
2020-12-22,TSLA,205.55,209.31,203.55,208.28,5131328
2020-12-23,TSLA,209.42,211.1,207.52,210.22,6325685
2020-12-24,TSLA,209.85,211.76,207.16,208.65,1528884
2020-12-25,TSLA,207.16,208.44,205.03,205.95,1981196
2020-12-28,TSLA,206.12,206.79,203.43,203.58,7015027
2020-12-29,TSLA,203.0,204.79,197.53,199.43,1289279
2020-12-30,TSLA,198.97,199.77,195.8,197.68,9664485
2020-12-31,TSLA,196.41,200.27,195.54,198.37,9347535
2021-01-01,TSLA,196.12,198.31,195.99,196.67,9608354
2021-01-04,TSLA,197.12,197.3,192.97,194.91,7530589
2021-01-05,TSLA,194.52,196.55,194.17,196.24,8447737
2021-01-06,TSLA,196.6,198.45,195.07,196.85,3114820
2021-01-07,TSLA,195.8,198.18,194.64,196.65,4788716
2021-01-08,TSLA,197.77,198.78,193.93,194.85,9439984
2021-01-11,TSLA,196.18,197.99,196.05,196.87,9765988
2021-01-12,TSLA,196.43,198.03,194.77,195.39,8172981
2021-01-13,TSLA,194.88,197.98,193.71,197.85,5988339
2021-01-14,TSLA,198.92,199.85,197.44,198.09,1516408
2021-01-15,TSLA,196.41,198.02,192.59,194.43,8557793
2021-01-18,TSLA,194.37,200.61,192.57,198.74,5629577
2021-01-19,TSLA,198.88,202.54,196.95,201.11,4764862
2021-01-20,TSLA,199.93,200.73,199.7,200.42,1846087
2021-01-21,TSLA,200.07,206.76,199.49,204.82,6418029
2021-01-22,TSLA,205.03,206.33,201.79,203.33,2501241
2021-01-25,TSLA,202.82,203.37,199.62,200.45,6705872
2021-01-26,TSLA,201.5,204.08,200.57,202.26,5620234
2021-01-27,TSLA,202.15,206.11,200.95,205.02,9536580
2021-01-28,TSLA,204.31,206.08,203.94,205.36,9827830
2021-01-29,TSLA,204.54,205.98,200.4,201.0,1261496
2021-02-01,TSLA,202.8,207.83,202.1,206.11,5258869
2021-02-02,TSLA,205.27,207.93,204.79,206.98,5279945
2021-02-03,TSLA,206.3,207.65,204.27,205.13,4560874
2021-02-04,TSLA,204.58,208.22,202.7,206.43,7571698
2021-02-05,TSLA,205.38,206.04,201.36,201.79,6415829
2021-02-08,TSLA,202.93,203.82,202.85,203.33,6500986
2021-02-09,TSLA,205.24,206.74,203.26,204.06,7365537
2021-02-10,TSLA,202.91,204.18,200.12,201.89,8479525
2021-02-11,TSLA,201.77,204.98,200.34,203.82,8061741
2021-02-12,TSLA,204.02,205.15,202.21,204.29,3033600
2021-02-15,TSLA,203.6,204.57,203.11,203.45,4620258
2021-02-16,TSLA,202.9,205.39,201.76,204.58,4234240
2021-02-17,TSLA,204.31,204.8,201.9,203.38,5287008
2021-02-18,TSLA,201.35,203.05,199.59,201.01,9894736
2021-02-19,TSLA,199.37,199.53,198.79,199.29,1698673
2021-02-22,TSLA,199.07,200.04,198.02,199.06,2009279
2021-02-23,TSLA,198.29,199.57,196.37,197.35,5683528
2021-02-24,TSLA,198.93,200.91,196.03,196.51,8943845
2021-02-25,TSLA,196.28,198.27,195.22,196.07,9664099
2021-02-26,TSLA,196.93,197.94,195.73,196.21,8362521
2021-03-01,TSLA,195.82,195.86,190.76,191.96,2785848
2021-03-02,TSLA,192.96,193.47,191.9,192.05,3076020
2021-03-03,TSLA,193.19,193.5,189.75,190.87,5141092
2021-03-04,TSLA,190.84,194.93,190.09,193.27,3091731
2021-03-05,TSLA,194.49,195.32,192.84,193.75,9050453
2021-03-08,TSLA,193.53,195.53,191.65,192.23,5400680
2021-03-09,TSLA,192.9,194.5,190.03,190.17,8321760
2021-03-10,TSLA,190.59,191.24,187.43,189.03,4077301
2021-03-11,TSLA,189.23,191.89,187.91,190.02,6448791
2021-03-12,TSLA,190.46,191.75,187.99,189.95,3723975
2021-03-15,TSLA,189.01,189.66,185.71,186.21,9845318
2021-03-16,TSLA,186.69,187.66,185.43,187.63,5479841
2021-03-17,TSLA,189.9,190.81,184.83,186.61,1649611
2021-03-18,TSLA,185.59,186.57,181.59,182.61,8896812
2021-03-19,TSLA,181.81,183.74,180.59,182.67,5818381
2021-03-22,TSLA,182.34,183.29,180.77,180.79,3834175
2021-03-23,TSLA,179.96,180.35,177.9,179.43,2513355
2021-03-24,TSLA,179.64,185.06,178.55,183.57,8933296
2021-03-25,TSLA,183.8,186.95,183.44,186.2,4626011
2021-03-26,TSLA,185.93,186.12,185.35,185.92,1090061
2021-03-29,TSLA,186.55,188.88,184.8,186.98,7897498
2021-03-30,TSLA,188.75,192.99,186.89,191.14,1804360
2021-03-31,TSLA,191.52,193.99,190.78,193.95,1334714
2021-04-01,TSLA,193.32,193.7,192.44,193.66,3598784
2021-04-02,TSLA,194.8,197.45,193.36,195.87,4045995
2021-04-05,TSLA,196.38,197.6,194.9,197.46,1991338
2021-04-06,TSLA,197.95,199.71,196.54,198.12,8144832
2021-04-07,TSLA,198.03,203.9,196.08,202.11,3596016
2021-04-08,TSLA,201.8,203.46,200.56,203.22,9004235
2021-04-09,TSLA,202.14,204.14,199.48,200.82,6275399
2021-04-12,TSLA,200.99,202.27,197.91,199.54,7210073
2021-04-13,TSLA,199.5,200.78,198.8,200.19,1235374
2021-04-14,TSLA,201.59,203.02,199.68,201.87,4933403
2021-04-15,TSLA,202.12,206.49,201.74,205.84,8762248
2021-04-16,TSLA,205.93,208.22,205.28,207.58,3437341
2021-04-19,TSLA,208.66,210.48,208.12,210.46,6958189
2021-04-20,TSLA,208.24,210.17,202.8,204.12,3966979
2021-04-21,TSLA,205.1,207.5,204.86,207.47,8600525
2021-04-22,TSLA,207.1,207.99,204.43,206.1,9637820
2021-04-23,TSLA,206.31,207.85,206.12,206.16,2650292
2021-04-26,TSLA,204.81,205.31,201.28,202.79,8865105
2021-04-27,TSLA,201.32,203.74,200.9,202.85,6478512
2021-04-28,TSLA,200.69,202.26,198.8,201.17,9426807
2021-04-29,TSLA,200.31,201.4,198.53,200.94,2611180
2021-04-30,TSLA,199.58,200.33,196.27,197.49,8863388
2021-05-03,TSLA,197.85,198.81,197.32,197.42,3494839
2021-05-04,TSLA,199.49,199.91,196.08,197.94,9362361
2021-05-05,TSLA,199.72,202.33,198.37,201.55,7959528
2021-05-06,TSLA,201.9,202.08,199.6,201.48,7373555
2021-05-07,TSLA,201.98,202.92,200.07,200.95,7202081
2021-05-10,TSLA,202.68,204.24,202.31,202.63,5304442
2021-05-11,TSLA,202.43,205.2,201.25,204.8,1091006
2021-05-12,TSLA,205.64,207.14,204.97,205.27,2984914
2021-05-13,TSLA,206.26,208.27,205.19,208.15,8383359
2021-05-14,TSLA,207.57,208.3,203.77,205.26,8534713
2021-05-17,TSLA,205.23,208.29,203.89,206.78,4814859
2021-05-18,TSLA,207.04,208.08,205.31,207.09,1402010
2021-05-19,TSLA,206.9,209.96,206.73,208.99,1862213
2021-05-20,TSLA,209.19,211.93,207.72,210.28,3654263
2021-05-21,TSLA,210.31,214.38,209.99,213.46,1280522
2021-05-24,TSLA,214.63,218.26,214.59,217.62,2681961
2021-05-25,TSLA,217.05,220.96,215.19,219.53,5306555
2021-05-26,TSLA,222.01,223.24,220.26,222.59,5015047
2021-05-27,TSLA,223.0,223.76,222.44,223.16,1715382
2021-05-28,TSLA,223.96,226.46,222.66,225.27,6602822
2021-05-31,TSLA,226.27,230.77,225.84,229.48,1665073
2021-06-01,TSLA,229.3,229.49,226.76,227.88,1236994
2021-06-02,TSLA,226.86,227.27,223.74,224.56,4726568
2021-06-03,TSLA,223.85,226.5,223.67,224.6,9823846
2021-06-04,TSLA,225.87,226.59,224.95,226.09,3779736
2021-06-07,TSLA,225.54,226.03,223.48,224.1,7065149
2021-06-08,TSLA,224.89,225.26,224.04,224.2,6219780
2021-06-09,TSLA,224.21,225.75,223.48,224.9,8165882
2021-06-10,TSLA,225.35,226.35,222.29,223.7,7706506
2021-06-11,TSLA,224.63,226.07,222.53,224.21,4908859
2021-06-14,TSLA,224.4,226.1,221.36,223.27,7640067
2021-06-15,TSLA,222.79,225.02,221.82,223.47,4857240
2021-06-16,TSLA,223.64,224.05,221.45,222.5,9078945
2021-06-17,TSLA,221.9,223.8,217.53,219.05,2920339
2021-06-18,TSLA,218.66,220.21,214.15,215.79,7106817
2021-06-21,TSLA,215.11,215.7,214.01,215.66,8402843
2021-06-22,TSLA,215.95,217.92,211.0,212.71,7117350
2021-06-23,TSLA,211.79,214.51,210.59,213.98,4708242
2021-06-24,TSLA,214.38,214.39,208.71,210.71,1272635
2021-06-25,TSLA,209.56,211.78,208.71,211.6,2879549
2021-06-28,TSLA,211.14,212.28,205.9,206.92,5768387
2021-06-29,TSLA,206.9,207.78,204.99,207.61,1888673
2021-06-30,TSLA,208.25,208.44,205.86,206.24,6677994
2021-07-01,TSLA,204.84,205.3,202.67,203.65,2449887
2021-07-02,TSLA,202.55,206.1,201.62,205.45,6606072
2021-07-05,TSLA,206.66,208.05,203.39,204.01,8247900
2021-07-06,TSLA,202.65,204.24,200.69,203.89,7632170
2021-07-07,TSLA,203.9,206.74,202.43,206.58,7220720
2021-07-08,TSLA,205.38,206.37,204.18,204.97,6927844
2021-07-09,TSLA,204.77,207.09,204.75,205.84,1813549
2021-07-12,TSLA,204.94,206.92,204.45,205.0,1145846
2021-07-13,TSLA,205.19,208.34,203.48,207.67,2889572
2021-07-14,TSLA,208.32,208.69,204.77,206.09,2463628
2021-07-15,TSLA,204.83,206.78,203.34,203.39,4856843
2021-07-16,TSLA,204.12,204.74,202.56,202.93,8016257
2021-07-19,TSLA,202.31,203.76,198.98,199.18,7989127
2021-07-20,TSLA,198.12,199.61,197.37,197.58,3584182
2021-07-21,TSLA,197.23,198.04,195.11,196.08,1289906
2021-07-22,TSLA,194.7,195.7,190.9,191.37,2055433
2021-07-23,TSLA,189.91,191.37,188.84,190.15,1746918
2021-07-26,TSLA,188.84,189.0,185.26,186.16,3331179
2021-07-27,TSLA,186.85,187.48,184.02,184.7,6376958
2021-07-28,TSLA,183.22,185.21,182.6,183.68,3819785
2021-07-29,TSLA,183.75,184.25,178.36,180.17,4267414
2021-07-30,TSLA,180.46,180.93,176.62,178.29,8375770
2021-08-02,TSLA,178.35,182.0,177.9,181.77,2810782
2021-08-03,TSLA,181.23,184.53,180.39,183.45,6297049
2021-08-04,TSLA,183.07,186.49,181.26,185.32,7023421
2021-08-05,TSLA,185.49,185.73,183.26,183.66,4055029
2021-08-06,TSLA,185.8,189.19,184.41,187.6,5178270
2021-08-09,TSLA,188.55,189.27,183.41,183.76,8466124
